Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BRMS1	2809.12549682082	0.177055708972673	0.0385923378305854	4.58784616132667	4.47842449890508e-06	8.8714884492813e-06
BRMS1L	849.17608243399	0.0885428958806701	0.0282663955893992	3.13244380949217	0.00173357607179172	0.00286227025718024
BROX	1113.80216508134	0.300689840543174	0.030383872088687	9.89636342812051	4.31687483538883e-23	1.80581159676445e-22
BRPF1	2282.07545469252	0.448436479937638	0.0398826350821414	11.2439029922183	2.48162576301217e-29	1.30381249807299e-28
BRPF3	2879.90192235322	-0.113415062221763	0.0240145730973928	-4.72275987425635	2.32665500080677e-06	4.68696528238864e-06
BRS3	0.15977262512012	-1.13574564264102	0.757721926653826	-1.49889504670477	0.133900861595023	0.174582138900371
BRSK1	14.6515611885364	0.0256130685883221	0.11842725325315	0.216276810318074	0.828771983991934	0.86213265727639
BRSK2	185.026895370753	0.502270141523958	0.0581131569198731	8.64296775713789	5.4771380581676e-18	1.8795093534992e-17
BRWD1	7459.21269459502	0.304160099160401	0.0392581302650633	7.74769702751433	9.35740750836336e-15	2.80624271231821e-14
BRWD1-IT2	76.7201372770369	-0.521824307766156	0.0596434984730593	-8.74905599311653	2.15144897715476e-18	7.4982895008449e-18
BRWD3	647.222672017826	0.522755275569748	0.0980349265969023	5.33233709368908	9.69567384214687e-08	2.09952535612151e-07
BSCL2	144.120429030015	0.0978478440716141	0.109995313647365	0.889563753464131	0.373700176219635	0.44000606704489
BSDC1	2891.13159155958	-0.294844168743402	0.0307328172235437	-9.59378916025728	8.49081678717811e-22	3.38115249900854e-21
BSG	21069.9390601562	0.0899703761285548	0.0281197286352063	3.19954638594594	0.0013764403581494	0.00229109685776295
BSN	122.642835123362	0.413343279136053	0.0778952230710889	5.30640086567088	1.11810924394617e-07	2.41570381147345e-07
BSN-AS2	4.69787826079399	-0.292505448677214	0.205819844719525	-1.42117223475616	0.155266694343687	0.19991770711835
BSND	0.276500766573263	-2.01600034762701	0.727249658471163	-2.77208840752856	0.0055697907209698	0.00876739270944493
BSPH1	0	NA	NA	NA	NA	NA
BSPRY	1424.23512291536	-0.360031444743993	0.0442030350910455	-8.14494850868119	3.79443344478026e-16	1.20572917606755e-15
BST1	1.52182923266706	-0.825760969634252	0.351163551957986	-2.35149965031977	0.0186979071975805	0.0277753948844652
BST2	112.667533215222	-2.37691346910867	0.199065661138981	-11.9403490059956	7.29165919247521e-33	4.3058578753209e-32
BSX	0.0385691819289125	-0.0135434990482168	0.678647679169626	-0.0199565981936139	0.984077995287205	NA
BTAF1	1571.69528280776	0.0777238162246182	0.0312417027802705	2.48782266354899	0.0128527803990186	0.019479266786723
BTBD1	2980.79611736086	0.102053493184577	0.026127009412494	3.90605337079928	9.38157995374393e-05	0.000170879386369102
BTBD10	1131.96235720096	-0.0895620105152386	0.0291918278166858	-3.06805079413512	0.00215459991604635	0.00352721197684846
BTBD11	459.621779877992	1.22466245310744	0.0721713412484448	16.9688193668402	1.39712765632552e-64	2.27418815097013e-63
BTBD16	0.229292681469028	-0.288505114209171	0.683640437411786	-0.422012944847778	0.673015568894408	0.728522037224526
BTBD17	0.10339291884393	0.699537633815855	0.806463077771742	0.867414334390457	0.385715030612876	0.452584940840829
BTBD18	1.45897645837179	0.269612175423007	0.346677997682384	0.777702009430715	0.436744707310342	0.504259218170396
BTBD19	1.42209295742435	0.0564838583467126	0.380930000113983	0.148278839497575	0.882122714381233	0.905419639379734
BTBD2	4093.83043400339	0.0875585433923331	0.0311599685749316	2.8099689247689	0.00495462835999913	0.0078365894101603
BTBD3	1267.97142039632	0.208046083288158	0.0245688570869727	8.46787795426071	2.49903952576355e-17	8.34566838462318e-17
BTBD6	2161.02104561031	0.0268578869485723	0.025859929561814	1.03859087799806	0.298995050025114	0.360621082167778
BTBD7	3410.5232332019	0.183064665582401	0.0233147763511455	7.85187311365336	4.09869061518204e-15	1.24973607415023e-14
BTBD8	14.0861058410893	-0.360760924375827	0.133273935004523	-2.70691282855559	0.00679120870538039	0.0106092466602554
BTBD9	825.96642063019	-0.263567810647778	0.0285324132549845	-9.23748749509416	2.52353049800846e-20	9.50007144866934e-20
BTC	34.1354234485202	-0.747770513914204	0.17726105577438	-4.21847038339867	2.45965271563082e-05	4.67101094311179e-05
BTD	779.667215736794	-0.757245615502693	0.055528447737936	-13.6370751632835	2.4103550788745e-42	1.96173947856125e-41
BTF3	13748.5294340839	-0.59799557761146	0.057735032736928	-10.3575861875103	3.8659496262582e-25	1.74808915005596e-24
BTF3L4	1364.08748708981	-0.361983884097844	0.0974136545751494	-3.71594604141037	0.000202444786214913	0.000361162507139388
BTF3P11	3.2789932544293	0.912115017687842	0.368234646303918	2.47699402227089	0.013249412102831	0.020056137553606
BTG1	6007.2358965292	-0.568131727686444	0.0791527437741346	-7.17766309286296	7.09130421264591e-13	1.96123313584886e-12
BTG2	3345.37259278884	-0.1032748366685	0.0385406869872313	-2.67963144255097	0.00737032602859584	0.0114763970942978
BTG3	119.0279745565	0.0844653537571201	0.0791250771525623	1.06749158164182	0.285749913070376	0.346689379678947
BTG4	0.0304508632519787	-1.04843928500794	0.731084769582814	-1.43408716557756	0.151547389980266	NA
BTK	1.31079404777358	0.182930734413008	0.383000636156139	0.477625145088355	0.632917030639436	0.692526870624015
BTLA	0.805824298554608	-0.175767338787536	0.462498530556198	-0.380038696720094	0.703916690487314	0.755733460625975
BTN1A1	0.609726021047666	-0.711223803271173	0.500020017733701	-1.42239066046743	0.154912872906202	0.199539003999034
BTN2A1	709.329719877695	-0.148632347617543	0.0242707528516467	-6.1239281915171	9.1296054251885e-10	2.19079941601927e-09
BTN2A2	167.061730878245	-0.86757215895661	0.0510383051466335	-16.998451583846	8.43178014591147e-65	1.38712812999269e-63
BTN2A3P	23.4329657939786	-0.357030893971702	0.0986561471571299	-3.61894219731749	0.000295809695817637	0.000520137451988328
BTN3A1	10.1093149063235	-0.993689006449342	0.177771249912805	-5.58970591103306	2.27454502814105e-08	5.10049491158902e-08
BTN3A2	5.5251401190019	-1.16300450746248	0.215106936105743	-5.4066341537716	6.4220130256705e-08	1.40397960554667e-07
BTN3A3	5.66291708477427	-1.20799297265848	0.16875084258223	-7.15844113234481	8.1599614300845e-13	2.24996379099291e-12
BTNL2	0.0608190837584508	-0.724623166703334	0.797174494167427	-0.908989401950364	0.363355720079303	0.429186924871619
BTNL3	0.041046825411817	-1.21694107291829	0.754446812895325	-1.61302434063981	0.106739219726534	NA
BTNL8	0.836356100014171	-1.08525404475504	0.466237124652672	-2.3276868944392	0.0199287355501492	0.0295163118702136
BTNL9	60.1415268829695	-0.812069170584041	0.0842359995343968	-9.64040523140515	5.39744806099368e-22	2.16827771264357e-21
BTRC	1082.95542652814	0.0474556095804976	0.0263481741029466	1.80109670579376	0.0716876388811211	0.0978374785709815
BUB1	3223.92463397572	0.723985489354947	0.079246564746544	9.13585960060837	6.48891917881349e-20	2.40267328677854e-19
BUB1B	1886.25010844712	0.594973900669427	0.0668254078470589	8.90340844654662	5.41574441751448e-19	1.93114044361372e-18
BUB3	5655.8578717923	-0.0323004416914702	0.0379831713345683	-0.85038822606352	0.395109279903843	0.461932110953866
BUD13	617.20213618815	0.124981696730104	0.0306767571650547	4.07414956077811	4.61827968134277e-05	8.60414165084058e-05
BUD31	2042.38802327953	-0.101064132980992	0.0389002146390256	-2.59803535581529	0.00937588396096017	0.0144190166375073
BVES	16.0922829921844	0.624267521524509	0.139385676967015	4.47870638582355	7.50967423479361e-06	1.46825589455543e-05
BVES-AS1	0.040170345446759	-0.363320569722667	0.68018014353883	-0.534153449161848	0.593235372837188	NA
BYSL	1271.83826807084	0.575160728748812	0.0295194645586821	19.4841179319308	1.49737561389189e-84	4.54286997896944e-83
BZRAP1	0.608860843552118	-0.23431927968365	0.478068138233142	-0.490137829619129	0.624036370479952	0.6840726671917
BZRAP1-AS1	15.8041800954522	-1.16238891559526	0.125249703984145	-9.28057215801807	1.68570889585479e-20	6.39644393518866e-20
BZW1	6244.09415593402	0.234471001440311	0.0796665582410408	2.94315465130163	0.00324886077161373	0.00523440619538376
BZW2	6496.88125829826	0.406215796228253	0.0361095017392813	11.2495541799835	2.32765586372611e-29	1.22484415353355e-28
C10orf10	41.2648469991241	-1.07996614840966	0.173128589682238	-6.23794227395857	4.43364194668837e-10	1.0808686554691e-09
C10orf105	0.29939101935284	-1.87737353865323	0.705037396844547	-2.66279994090465	0.00774934715271036	0.0120357348048678
C10orf107	17.5796351174745	-3.54772631785372	0.175375853282611	-20.2292747345139	5.409270644779e-91	1.98313553035463e-89
C10orf11	18.5757018368135	-1.31631170207883	0.122124341557787	-10.7784548541945	4.35133429628529e-27	2.11133941392948e-26
C10orf111	6.53152965925278	-0.230500800889789	0.162944547950447	-1.41459658386291	0.157186810989009	0.20216933732514
C10orf113	0.497870424590245	-0.16658759924031	0.573392651901316	-0.290529707152543	0.771411027337131	0.813647332994205
C10orf114	196.574712551566	1.42409986636825	0.0966476242185286	14.7349702373256	3.84366663625703e-49	3.92668826915427e-48
C10orf118	1281.61093963144	0.0323449525661067	0.032431367741968	0.997335444605705	0.318601714616605	0.381538205238349
C10orf12	372.382893171371	0.544386558913034	0.04109217022154	13.2479388647055	4.63765810875667e-40	3.49900661072258e-39
C10orf120	0.0733201511752713	0.543483235473331	0.80085773496393	0.678626442307895	0.497374584173579	0.564000560419393
C10orf128	0	NA	NA	NA	NA	NA
C10orf129	4.15860793507379	1.21461239066425	0.29721970550246	4.08658096410836	4.37776759612955e-05	8.17351749118164e-05
C10orf131	4.34307183849142	-0.15556612654795	0.222689750831887	-0.698577846384096	0.484815892492185	0.551724997618788
C10orf137	825.785166940155	0.068239915671524	0.0263134673757649	2.59334563161273	0.00950471971775091	0.0146059501317837
C10orf2	1327.34096685093	0.555558344571921	0.0369124046177037	15.0507221170161	3.41486325535083e-51	3.73604297451204e-50
C10orf25	9.38920084280007	-0.0248897746391095	0.14510010496201	-0.171535193896835	0.863802959794525	0.891544238585662
C10orf32	335.922435565876	-0.662342270614544	0.0766680226753	-8.63909420775932	5.66604403144244e-18	1.94300353978363e-17
C10orf32-AS3MT	0	NA	NA	NA	NA	NA
C10orf35	405.354330140906	-0.122840926093258	0.03880282751829	-3.16577254673918	0.00154671686669409	0.00256536763251041
C10orf40	0.0639734172269534	-0.0438948901543229	0.796878268073921	-0.0550835578192114	0.956071895214901	0.96526535702762
C10orf53	0	NA	NA	NA	NA	NA
C10orf54	3.27854756910207	-0.816574325194497	0.33159236377985	-2.4625848312256	0.0137939537401046	0.0208332541274332
C10orf55	3.975815033247	-1.64658163017628	0.259195786366681	-6.35265585624486	2.11628824245958e-10	5.23627938485928e-10
C10orf62	0.0774014228790953	-0.380389234919371	0.768021548097905	-0.495284586560689	0.620399249458493	0.68086721111151
C10orf67	2.0528923487448	-1.06379006793494	0.31050929498292	-3.42595241148403	0.000612647711184942	0.00105107684148369
C10orf68	15.5686514076042	-0.912526577010634	0.109003918720697	-8.37150249018863	5.68881696157267e-17	1.86930256181187e-16
C10orf71	0.0184973293683825	-0.411855664676724	0.505142354062887	-0.815325940032838	0.41488576429345	NA
C10orf76	1222.18650250176	-0.026689974295358	0.01861215107347	-1.43400804076871	0.151569968270787	0.195584849347041
C10orf82	12.7123197431904	-2.05374194299098	0.17389221649863	-11.8104305318758	3.44791212542324e-32	1.99034052283355e-31
C10orf88	239.559020136919	0.0715471264842595	0.0397225247511754	1.80117268306674	0.0716756665312938	0.0978277966799541
C10orf90	0.982965858103708	0.146903879571787	0.404031131076456	0.363595446668657	0.716160127427075	0.766170989353031
C10orf91	3.504024534059	-0.427290449299482	0.249234903232979	-1.71440855095669	0.086453719188591	0.11622695615035
C10orf95	36.6292985607629	0.100235014614821	0.123370112764276	0.812474045527875	0.416519673526322	0.483664477874746
C10orf99	0.0222453140998924	0.337344919309979	0.541834928143598	0.622597218798297	0.533549239303081	NA
C11orf1	156.369935772435	-0.546725714163094	0.0456533636875821	-11.975584491528	4.77063577741138e-33	2.83719839502396e-32
C11orf16	0.434370679713653	0.166625344995356	0.555014460883041	0.300218024464175	0.764010857313819	0.80720055490076
C11orf21	0.490863883109181	-1.0944704116765	0.573475517200983	-1.90848672497544	0.0563283373212712	0.0781573705556475
C11orf24	1470.35886245545	0.880353995599755	0.0408686684511793	21.5410491450536	6.42354476028072e-103	3.29457203638541e-101
C11orf30	2275.00946236087	0.461335544490624	0.0482131243113025	9.56867141635279	1.08288234541221e-21	4.29426983486187e-21
C11orf31	1939.84722379771	-0.466923223076088	0.0266149326297309	-17.5436560209249	6.65076091706213e-69	1.27387162780099e-67
C11orf34	0.291115421079484	0.0795898595314157	0.632009944750477	0.125931340467813	0.899786274050074	0.919190712596419
C11orf35	182.675160065364	-1.12895045865328	0.0671832209903677	-16.8040537802607	2.27920585172793e-63	3.55421416411756e-62
C11orf40	0	NA	NA	NA	NA	NA
C11orf42	1.88825112203686	-0.0633898903731528	0.30233606965837	-0.20966697901703	0.833927599586439	0.866417163097422
C11orf45	51.6740889194107	0.221912300692507	0.0661362207827228	3.35538224086851	0.000792553912274489	0.00134842420944707
C11orf48	2030.98919928394	0.156677300962467	0.0300571928386552	5.2126391777003	1.86172793840606e-07	3.98240982152481e-07
C11orf49	1535.27207208373	0.049107679950551	0.0199035091613357	2.46728752967577	0.0136140989328381	0.0205786643551017
C11orf52	0	NA	NA	NA	NA	NA
C11orf53	0.0721980624951879	-1.16063412627437	0.815444933844484	-1.42331392115279	0.15464517316325	0.199222916187214
C11orf54	310.711498293549	-0.973564241102855	0.0436229580058501	-22.3177034664246	2.48742215957775e-110	1.60912141897329e-108
C11orf57	880.06560151942	-0.109960565648484	0.0271037752002193	-4.05702027987577	4.97027677270212e-05	9.23419773946343e-05
C11orf58	3222.03845565696	-0.403414091578837	0.05846163180186	-6.90049318065736	5.18223092614182e-12	1.37846762494478e-11
C11orf63	144.376957749074	-0.575443348935403	0.0481152314911398	-11.959691995691	5.77758197657613e-33	3.4279180165165e-32
C11orf65	9.6310296234643	-0.891333040845218	0.149788290824737	-5.95061894315987	2.67130359142903e-09	6.28741329957519e-09
C11orf68	1433.79785206349	-0.314025133457653	0.0401263562408716	-7.82590703159325	5.04009704401271e-15	1.52980333162753e-14
C11orf70	8.29463671411307	-0.725118020159612	0.141309061051135	-5.13143329073013	2.87544134908508e-07	6.07502115618966e-07
C11orf71	109.875571505444	-0.563195952772906	0.0572546432982156	-9.83668608045383	7.82457881513872e-23	3.2460509631525e-22
C11orf73	839.933212472694	-0.202563055506196	0.0318054766454128	-6.36881055940441	1.90499723561688e-10	4.72397855361208e-10
C11orf74	144.890641010163	-0.227907005610097	0.0507542221490707	-4.49040485618535	7.10879239684889e-06	1.39204884997957e-05
C11orf80	1287.32988940225	-0.499364552746269	0.0427440340130018	-11.682672547808	1.56302587701082e-31	8.84200872710153e-31
C11orf82	1095.08698633389	1.38580129584186	0.0636612226591533	21.7683738696244	4.62758656602772e-105	2.52865452302779e-103
C11orf83	1164.27592163739	0.212784018287569	0.033404249158916	6.36996860115846	1.89066902432895e-10	4.68960749708012e-10
C11orf84	1458.81463414271	0.320157237971282	0.0372673715249251	8.59081885496418	8.63516814603171e-18	2.9390641887393e-17
C11orf85	0.0945909427856431	0.279505113272506	0.814317005866874	0.343238703427249	0.731418890157463	0.779294146382838
C11orf86	2.60056762836219	2.0633897230785	0.323460436180676	6.37911006193644	1.78119996689414e-10	4.42464810307135e-10
C11orf87	0.21270657500575	-0.173686581539489	0.782964449288752	-0.221832015102686	0.824444655856881	0.858655576658213
C11orf88	0	NA	NA	NA	NA	NA
C11orf91	1.73846996124065	1.32815334937856	0.377903711690507	3.51452845868388	0.000440535466241913	0.00076469300095346
C11orf92	7.70845110004737	-0.939939336516982	0.340693189021598	-2.75890263382223	0.00579958118026358	0.0091105123757642
C11orf93	8.69309721761226	-0.801288122844758	0.289874627740657	-2.76425753123053	0.00570524912005436	0.00897216639378686
C11orf94	4.85748852422613	0.079189856712534	0.213155468266319	0.371512198850058	0.710256071700716	0.761032018694494
C11orf95	380.971457349693	-0.328690448892127	0.0706024010697272	-4.65551374899433	3.2317383843029e-06	6.45575072804168e-06
C11orf96	13.869352584613	-1.99308011201251	0.170677616680669	-11.6774545530565	1.66198145778965e-31	9.39384897252358e-31
C12orf10	1786.36476681844	-0.115808911413917	0.0288577810134628	-4.01309135168394	5.99287072871078e-05	0.0001106843153376
C12orf23	1863.87090771828	0.605218853789067	0.0683585816946319	8.85358997781246	8.47483035777389e-19	3.00166457073115e-18
C12orf29	414.536597485725	0.0482399207202504	0.0283781095457744	1.69989902401492	0.0891499205438103	0.119570124838521
C12orf36	0.80759128818504	1.40333974587035	0.540270806725189	2.59747468936289	0.00939120411644887	0.0144403624713438
C12orf39	0.12663224362798	1.34467530468714	0.809397814484685	1.66132806467145	0.0966475764911274	0.128876288247428
C12orf4	370.211162146112	0.227215314537886	0.0509517589752571	4.45942042252604	8.2181578278358e-06	1.60255675884305e-05
C12orf40	0.0499280216347281	0.785120106571208	0.713627760331955	1.10018156553495	0.271253020898446	0.331568211696784
C12orf42	4.1412172411037	-1.8921403606496	0.255832340563926	-7.3960170808694	1.4032996335388e-13	4.00138928636244e-13
C12orf43	685.188811761106	0.339750687434866	0.0323691631930201	10.4961220470515	9.00019733184419e-26	4.16451216642371e-25
C12orf44	2435.84824408187	0.0449332205081557	0.0246074261078596	1.82600245597422	0.0678498918997899	0.0929731282650077
C12orf45	381.281275266635	-0.0191744682122696	0.0393794706897428	-0.486915336250671	0.626318330210579	0.686177856243172
C12orf49	2403.00113702564	0.114192912645491	0.0321049507141422	3.55686304153675	0.0003753096953741	0.000654702560110664
C12orf5	891.308855140836	0.0657544169102731	0.0322098548052577	2.04143785521007	0.0412073249794204	0.0583389830665228
C12orf50	0.109674080362837	0.313828884740367	0.814254957552335	0.385418451345685	0.699927414323333	0.752215668105044
C12orf52	1844.46881430545	0.300142514862313	0.0298076525397786	10.0693107067647	7.55053849730052e-24	3.26332972036346e-23
C12orf54	1.07517138565841	-1.45630805659168	0.392201339777309	-3.71316441044942	0.000204683821778869	0.000364994608034273
C12orf56	0.75882239931191	-1.99140776886083	0.576613194018336	-3.45362851478127	0.000553098697740316	0.000952171112068358
C12orf57	1563.18506691158	-0.463460242600274	0.0271687916424713	-17.0585519112957	3.01947785541284e-65	5.05447486748323e-64
C12orf60	13.4210134599601	-0.379420638153537	0.12383757154915	-3.06385722367745	0.00218503163947254	0.00357352997047645
C12orf61	19.7281508199953	-0.434396934084933	0.110290461556966	-3.9386627633303	8.19370016322426e-05	0.000149841750021247
C12orf65	740.98007227676	0.169735265673742	0.0382579434798394	4.43660192459604	9.13900724187953e-06	1.77797488580376e-05
C12orf66	589.652656038965	0.0870011246425915	0.0352325002210062	2.4693429105755	0.0135361436010519	0.0204670002092659
C12orf68	4.83889548456848	-2.0255059124609	0.238710242619945	-8.48520738042125	2.15334351328985e-17	7.20920714783216e-17
C12orf71	0.521509144501764	0.601070077576642	0.55023308735637	1.0923917361359	0.274660953754602	0.335202700011854
C12orf73	230.249797990466	0.035997472228843	0.0406252809782115	0.886085495584621	0.375571458332432	0.442053646284693
C12orf74	0.0256448519943749	-0.760872127262659	0.651606785330179	-1.1676860100177	0.242933441959317	NA
C12orf75	821.709774877575	0.335881074882513	0.0933415606398355	3.59840860362869	0.000320170325984145	0.000561347763357758
C12orf76	191.461963619662	-0.507314943042931	0.0430947367880496	-11.7720858938768	5.43634614676022e-32	3.12558731729155e-31
C12orf77	0.0958170735851054	0.129081405539117	0.802830827257111	0.160782821432164	0.872264455707321	0.897644141979505
C13orf35	0.105837479583551	0.348186777166876	0.814278204343656	0.427601740178628	0.668941098795055	0.724897049348105
C14orf1	3112.90843980583	-0.173346256199664	0.0248541253742463	-6.97454662312458	3.06858771347126e-12	8.22913319148871e-12
C14orf105	0.1255870979813	0.455794877058131	0.81339174750822	0.560363291678866	0.575231664713998	0.638601406342699
C14orf119	2603.9096007088	-0.175120437575693	0.0295808607610132	-5.92005888505103	3.21826368840125e-09	7.53960981392507e-09
C14orf142	651.615180047116	0.272217858187947	0.0349161695725525	7.79632650203236	6.3735349658564e-15	1.92608303504045e-14
C14orf159	107.386975212966	-1.08413025158311	0.0800519664267515	-13.542830988107	8.73562695246594e-42	6.96557705386687e-41
C14orf166	4985.09964470908	-0.0580980746805051	0.0260732347562266	-2.22826493236059	0.0258628533435496	0.037679161710973
C14orf166B	0.0958727545000443	0.57822603430952	0.814711065577837	0.709731411220506	0.477870709487013	0.544965550642738
C14orf169	1153.27071702782	0.493127174919507	0.0250619026600646	19.6763662204024	3.43785643652926e-86	1.08400586443644e-84
C14orf177	0.015868242502468	-0.372024291358992	0.483123036070819	-0.770040473301832	0.441275884721324	NA
C14orf178	6.21785237324194	-0.956122748288296	0.177968148117487	-5.37243747491885	7.76793686982038e-08	1.69103567072707e-07
C14orf180	0.0264219228543899	-0.779736394232656	0.656119500433725	-1.18840606584199	0.234673467777448	NA
C14orf182	203.344206685185	-3.07503841638154	0.20507575199826	-14.9946465460609	7.95852285571686e-51	8.62703877559707e-50
C14orf183	0.405267932303812	-0.530103713029342	0.573432603059492	-0.924439437522435	0.35525756958431	0.420587714767327
C14orf2	3942.75329624814	-0.209840287771242	0.0401218341000535	-5.23007715070938	1.69439312654231e-07	3.63182554079516e-07
C14orf23	0.25254774927018	-2.60022106422255	0.767911745182408	-3.38609362408554	0.000708951919237569	0.00121091234037903
C14orf28	238.656661032138	-0.373303349128078	0.0400334264503288	-9.32479136132031	1.1120215951925e-20	4.24851992188807e-20
C14orf37	20.8897121952453	0.00307820933128709	0.110598732587313	0.0278322297125511	0.977795960320324	0.982696210697794
C14orf39	0.713034514215189	-1.91424187388737	0.516604645434261	-3.70542907580369	0.000211033177321299	0.000375982528251718
C14orf64	0	NA	NA	NA	NA	NA
C14orf79	577.989018452981	-0.590198552531875	0.033133659325985	-17.8126583220168	5.63679379262708e-71	1.1570139479769e-69
C14orf80	1813.37339422711	0.458738493264556	0.0515323215490476	8.90195666476884	5.48706932198253e-19	1.95622556769845e-18
C14orf93	496.486568651429	-0.896864236606465	0.0408479191560681	-21.9561792898142	7.55943729747994e-107	4.38141490068389e-105
C15orf26	7.03322362349327	-0.386845828471007	0.181622843453983	-2.12994038147532	0.0331765357291469	0.0476012196832161
C15orf27	12.7136112215761	-0.603251413376429	0.137148479783329	-4.39852788984219	1.08987622671486e-05	2.11050384806294e-05
C15orf32	0.0654248023927723	0.207066084684605	0.765635742388422	0.270449866980683	0.786814180573702	0.826676354441506
C15orf37	116.750214016328	0.0479962930750087	0.0471440326077122	1.01807780158283	0.308640983782824	0.370784860478085
C15orf38	284.804889812686	-0.613683066162013	0.0735560466481008	-8.3430675536157	7.23877860094999e-17	2.36273545025148e-16
C15orf38-AP3S2	0	NA	NA	NA	NA	NA
C15orf39	1858.02935882591	0.736307512285043	0.0351294138673391	20.9598576015414	1.52542766425405e-97	6.60711152893102e-96
C15orf40	663.463370150349	-0.459425736541274	0.0420217734923022	-10.933040144663	8.01184113102568e-28	3.97992227004184e-27
C15orf41	502.415734444288	0.895817622246744	0.0778427950384622	11.5080351598901	1.20185468268859e-30	6.60871779726818e-30
C15orf43	0.0453206522759142	-0.446803520259347	0.751666471015264	-0.594417254844236	0.552233070538881	0.61730668877295
C15orf48	58.8415246612528	0.16816681011668	0.280670810702786	0.599160310598733	0.549065986762277	0.614211485386886
C15orf52	35.5184202273776	-0.732926318706021	0.115985976537733	-6.31909426108581	2.63100765658434e-10	6.47707188130891e-10
C15orf53	0.0421205499872728	0.734359378135103	0.700830485959128	1.04784165764434	0.294711565989214	NA
C15orf54	0.0787617549278992	-0.552761572136327	0.813770511535292	-0.679259772012953	0.496973280707413	0.563704873942673
C15orf56	4.51760351133409	-0.572984666376783	0.201875645469331	-2.8383050617358	0.00453538132843625	0.00720872926689867
C15orf57	686.423850262807	-0.138688574813014	0.0311798838484404	-4.44801447905172	8.66676890517249e-06	1.68855905590527e-05
C15orf59	52.5568109659222	0.667791702431673	0.138961654174226	4.80558256448515	1.54301543531412e-06	3.14148543551162e-06
C15orf60	0.305914268089496	-0.801941664956769	0.632408336265903	-1.26807573361839	0.204770906411995	0.257523877912088
C15orf61	214.067287083047	0.4651410864474	0.0733447900777175	6.34184222157468	2.27033768636634e-10	5.60808741558173e-10
C15orf62	31.8355559787396	0.12473939360582	0.0983081627743133	1.26886099877774	0.204490644628247	0.257235942000682
C16orf11	1.60650726565622	1.07976347602664	0.353313837200727	3.05610299495062	0.0022423421525696	0.00366516664175
C16orf13	1837.38379475434	0.194874981095833	0.0388791038134059	5.01233212656096	5.37742834123198e-07	1.12379062062387e-06
C16orf3	41.2820399514499	0.0763308289728345	0.0917858073836429	0.831619083043959	0.405623987178147	0.472846796423331
C16orf45	987.0734519051	-0.777732958648861	0.0926764409615405	-8.39191654944551	4.78280362778823e-17	1.5780576497477e-16
C16orf46	145.376907390151	-0.148240785585356	0.044662232301687	-3.31915307286951	0.000902909202170437	0.00152865691349311
C16orf52	307.041360142887	-0.0305718574720819	0.0474681808990278	-0.644049485214379	0.519543345463587	0.585661734116176
C16orf54	0.736661006222674	-0.902052178652755	0.508846755458807	-1.77273839122627	0.0762720663881366	0.103572590692558
C16orf55	471.830094213121	0.173180052354518	0.0346715471331336	4.99487524134796	5.8873814109861e-07	1.22665503185366e-06
C16orf58	2257.53212044602	-0.395087112715295	0.0265634658521002	-14.8733269564693	4.91109022818204e-50	5.14292446140797e-49
C16orf59	605.291589278809	0.798116845123575	0.0498560928029854	16.0084114147786	1.11623548056106e-57	1.48540055256613e-56
C16orf62	975.797351123805	-0.625001533842023	0.0500691488820592	-12.48276728878	9.27076120584985e-36	6.03818919201406e-35
C16orf70	794.031282568994	0.309414223103403	0.0320009697558697	9.66890145717068	4.08741892633336e-22	1.64994160927313e-21
C16orf71	35.3720513311056	-0.570721803662496	0.0809166721811664	-7.05320409599511	1.74844098900978e-12	4.74019678161445e-12
C16orf72	2617.63524719236	0.379603639141948	0.036138458123721	10.5041459666698	8.26676592038069e-26	3.83133172561392e-25
C16orf74	737.768445058199	-0.259197962089309	0.0593613727442875	-4.36644151080977	1.262870844282e-05	2.43304946788657e-05
C16orf78	0	NA	NA	NA	NA	NA
C16orf80	1105.8091548802	0.314579062012895	0.0363293479006327	8.65908914394294	4.75548828210536e-18	1.63747530922632e-17
C16orf82	0.0372530478192719	-1.16917015900311	0.748407642996452	-1.56221034077367	0.118238445346931	NA
C16orf86	10.7673173903557	-0.708197923808204	0.133661296703134	-5.29845169302175	1.16788765214843e-07	2.52080712261164e-07
C16orf87	332.230004753999	0.308753202681607	0.0358127675670241	8.62131646496662	6.61887064982175e-18	2.26239700036689e-17
C16orf89	0.633468678865335	-1.00482795567193	0.521250107713853	-1.92772709454008	0.053889080124509	0.0750376067780103
C16orf90	0.791213406562809	0.221447234439944	0.465808938461483	0.47540357463161	0.63449934708725	0.693928666187398
C16orf92	0.0127041725454818	-0.329688331800565	0.453977701286203	-0.726221422035702	0.467703041477247	NA
C16orf93	11.0532786283567	-0.0249967320943898	0.140443089905321	-0.177984777401588	0.858734930733809	0.887135292650721
C16orf95	90.1321737019231	-0.167779826448856	0.0498640375982435	-3.3647461082206	0.000766141230239329	0.00130492578828092
C16orf96	0.802134844718099	-0.25071182198783	0.450827192232306	-0.556115128607063	0.578132153567522	0.641466316678272
C16orf97	0	NA	NA	NA	NA	NA
C17orf100	111.111270918533	-0.460401959484663	0.0653942229090459	-7.04040722565076	1.91678799657844e-12	5.18678538434544e-12
C17orf102	0.034025236869783	-1.15764534341607	0.745699181389645	-1.55242941430986	0.120559509896497	NA
